County	Texas	Fort Bend County		Fort Bend County Emergency Rental Assistance (ERA) Program	The County has established a new ERA program, in compliance with federal, state and local guidelines, to provide assistance to eligible households through this new rental assistance program. If you are a Fort Bend County resident and meet income eligibility requirements, you are encouraged to apply for this program. The ERA Program will provide rent and/or utility assistance for up to twelve (12) months, or until funds are exhausted. This a NEW program, therefore you must apply to be considered.	https://grantcare.fortbendcountytx.gov/fort-bend-cares-resources.php		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, Form 1040; Utility bills if claimed; notice of disconnect or late notice of utilities		Yes	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, Roster of eligible tenants	Yes		Fort Bend County	City/County Department - Unspecified	$23,249,662.00	ERA Program - Treasury	Both	Both	12 months		MONTHLY: $1500		Self-Attestation Permitted	COVID Hardship	Yes		First-come first-served	Yes			Unknown		https://grantcare.fortbendcountytx.gov/fort-bend-cares-resources.php			2/19/2021	Fort Bend County, Texas	29.5692614, -95.81428849999999
City	Texas	Fort Worth		Fort Worth City Emergency Rental Assistance	The goal of this program is keeping families in their homes. Help is available for rent, past due rent, utilities, past due utility payments and other housing expenses resulting from the coronavirus outbreak. Funding is provided by U.S. Treasury Department and Texas Department of Housing & Community Affairs.	https://www.fortworthtexas.gov/departments/neighborhoods/cap/emergency-rental-assistance		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, SSN	Eviction Notice, Past Due Rent, Past due utility	Yes	W-9/Payee Information, Rental Registry, SSN or manager EIN	No		Fort Worth City	City/County Department - Unspecified	$27,484,117.00	ERA Program - Treasury	Both	Both	15 months	12 months			Self-Attestation Permitted	COVID Hardship	Yes		Unknown	Yes	12 months	gas, water, electric, sewer, internet (only if covered by Landlord)	Yes	Internet	https://www.fortworthtexas.gov/files/assets/public/neighborhoods/renterchecklist.pdf	https://dfw.cbslocal.com/2021/03/08/fort-worth-emergency-rental-assistance-applications/	https://www.fortworthtexas.gov/files/assets/public/neighborhoods/emergencyrentfaq.pdf	3/15/2021	Fort Worth, Texas	32.7554883, -97.3307658
City	Texas	Frisco		Frisco City Emergency Rental Assistance Program	On December 6, the U.S. Treasury Department announced the new $25 billion emergency rental assistance program authorized under the year-end COVID-19 relief and omnibus spending package.  The funds for awarded for City of Frisco residents is $6,058,027.	https://www.friscotexas.gov/1698/Emergency-Rental-Assistance-Program		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Unspecified		Unknown	W-9/Payee Information	Unknown		Jewish Family Service, Catholic Charities	Non-governmental	$6,058,027.10	ERA Program - Treasury	Tenant	Both	15 months	12 months			Unknown		Yes		Unknown	No			Unknown		https://www.friscotexas.gov/1698/Emergency-Rental-Assistance-Program			4/16/2021	Frisco, Texas	33.1506744, -96.82361159999999
City	Texas	Garland		City of Garland Emergency Rental Assistance Programs	The City of Garland is offering an Emergency Assistance Program for Garland residents who need financial assistance with rent, utilities or both. (Note: this program is NOT available to support those with mortgages). Eligible applicants can receive up to 12 months' of support of past-due rent and/or utilities dating back to March 13, 2020.	https://www.zoomgrants.cc/gprop2.asp?donorid=2354&rfpid=3367		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, Proof of household size	Past Due Rent	Unknown	W-9/Payee Information, Rental Ledger	No		Catholic Charities of Dallas	Non-governmental	$7,249,689.90	ERA Program - Treasury	Tenant	Arrears only	12 months	12 months			Self-Attestation Permitted	Income Non-Traditional	Unknown		Unknown	Yes	12	Gas, water, electric	No		https://www.zoomgrants.cc/gprop2.asp?donorid=2354&rfpid=3367			5/24/2021	Garland, Texas	32.912624, -96.63888329999999
County	Texas	Harris County		Houston-Harris County Emergency Rental Assistance Program	The City of Houston and Harris County are working together to provide $157 million in rent and utilities assistance to families who are struggling due to the COVID-19 pandemic. The funds will be distributed by two agencies with established experience in helping people in need: BakerRipley and Catholic Charities of the Archdiocese of Galveston-Houston. To make the process as smooth as possible, a group of community agencies will serve as navigators, helping families complete their applications.	https://houstonharrishelp.org/	Houston, Harris County	80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status	Eviction Notice, Past Due Rent	Yes	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, Accept Decreased Payment Amount	Yes	10 days	BakerRipley, Catholic Charities of the Archdiocese of Galveston-Houston	Non-governmental	$159,000,000.00	ERA Program - Treasury	Both	Both	12 months				Self-Attestation Permitted	COVID Hardship, Income, Housing Instability	No		First-come first-served	Yes	12 months	electricity, water sewer, trash collection	No		https://abc13.com/rent-relief-eviction-grace-period-houston-help-rental/10326239/	https://houstontx.gov/houstonharrishelp/faqs.html	https://communityimpact.com/houston/spring-klein/nonprofit/2021/06/24/northwest-assistance-ministries-to-provide-emergency-rental-assistance-to-those-in-need/	2/11/2021	Harris County, Texas	29.7751825, -95.3102505
County	Texas	Hays County		Hays County Emergency Rental Assistance Program	Hays County Commissioners Court recently approved the implementation of a COVID-19 Emergency Rental Assistance Program (ERA). This program may help with rental, utility and late fee assistance for applicants who have had difficulty paying rent due to the COVID-19 pandemic and who meet the program criteria. The funds will come from a federal grant.	https://hayscountytx.com/departments/veteran-services/emergency-rental-assistance-program/		50% AMI or less, COVID Hardship, Housing Instability, Unspecified	Eviction Notice, Past Due Rent, unsafe or unhealthy housing conditions	Unknown	W-9/Payee Information	Unknown		Hays County Veterans Service Office	Other	$6,955,475.70	ERA Program - Treasury	Tenant	Both	12 months	12 months			Unknown		Yes	After August 2, applicants facing immediate eviction will be prioritized	Unknown	Yes			Yes	Late Fees	https://smcorridornews.com/hays-county-emergency-rental-assistance-program-rolls-out-july-12/			7/14/2021	Hays County, Texas	30.0537607, -98.0028892
County	Texas	Hidalgo County		Hidalgo County Rent Relief Program	Both landlords and tenants can use this website to create an account and submit their application. If you need assistance completing an application, our customer service staff can complete the application with you by phone by calling 1-833-209-5023.	https://hidalgocsa.org/hcrrp		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Past Due Rent	No	W-9/Payee Information, Rental Ledger	No		Hidalgo County Community Service Agency	Non-governmental	$26,248,943.00	ERA Program - Treasury	Both	Both	15 months	11 months			Self-Attestation Permitted	COVID Hardship, Income, Income Non-Traditional	Unknown		First-come first-served	Yes	12 months		No					6/21/2021	Hidalgo County, Texas	26.4656319, -98.2212979
City	Texas	Irving		City of Irving Emergency Rental Assistance Program	The City of Irving is offering an Emergency Rental Assistance Program for Irving residents who need financial assistance with rent, utilities or both. (Note: this program is NOT available to support those with mortgages). Eligible applicants - those with Household Income at or below 80% AMI - can receive up to 12 months' of support of past-due rent and/or utilities dating back to March 13, 2020.	https://www.zoomgrants.cc/gprop2.asp?donorid=2354&rfpid=3404		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified, Proof of household size, SSNs	Eviction Notice, Past Due Rent, Court documents	Unknown	W-9/Payee Information	No		Catholic Charities of Dallas	Non-governmental	$7,245,761.90	ERA Program - Treasury	Tenant	Arrears only	12 months	12 months			Self-Attestation NOT Permitted		Yes		First-come first-served	Yes	12	Electricity, gas, water, sewer, trash, internet	Yes	Internet	https://www.zoomgrants.cc/gprop2.asp?donorid=2354&rfpid=3404	https://www.cityofirving.org/3806/Rental-Assistance		5/24/2021	Irving, Texas	32.8140177, -96.9488945
County	Texas	Jefferson County		Jefferson County Emergency Rent Relief Program	COVID-19 has affected Texans across the state. We have emergency funds available to help Jefferson County renters pay current and past due rent and utility bills. Both landlords and tenants can apply – even if the landlord has already sued for eviction in their local court. Households must have incomes at or below 80% of the Area Median Income and meet other eligibility requirements	http://www.erap.setrpc.org/		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Unspecified	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information	Unknown		South East Texas Regional Planning Commission	City/County Department - Unspecified	$7,601,314.80	ERA Program - Treasury	Both	Both	12 months	12 months			Self-Attestation Permitted	Income Non-Traditional	Unknown		First-come first-served	Yes	12 months	utility and home energy	No		https://co.jefferson.tx.us/documents/Coronavirus%20Docs/Commissioners%20Handout%20%206.8.21%20Workshop.pdf			7/14/2021	Jefferson County, Texas	29.8165398, -94.15137639999999
City	Texas	Laredo		Laredo COVID-19 Rental Assistance Program	All told, the city received around $16 million to this end — via the Department of Housing and Urban Development, Department of the Treasury and from the state of Texas — much of which is specifically geared to help people who are at risk of eviction keep their homes.	https://www.cityoflaredo.com/CommDev/index.html		80% AMI or less, COVID Hardship, Housing Instability, Proof of Residency (General), Current Lease, Open to All Regardless of Citizenship Status, Proof of household size	Eviction Notice, Past Due Rent	Unknown	W-9/Payee Information, Eviction Restrictions During Covered Period	No		Laredo Community Development Department	Department of Housing/Community/Economic Development	$7,931,456.00	ERA Program - Treasury	Tenant	Unknown	6 months				Unknown		Unknown		First-come first-served	Yes	6 months	water, electricity, gas	Yes	Late fees	https://www.lmtonline.com/news/article/Rental-assistance-still-available-to-Laredoans-16108887.php			4/21/2021	Laredo, Texas	27.5035613, -99.5075519
City	Texas	Lubbock		City of Lubbock Emergency Rental Assistance Program	The City of Lubbock Emergency Rent Assistance Program is designed to help residents of Lubbock County respond to and recover from the impacts of COVID-19. The program provides assistance to income-eligible households impacted by COVID-19 to help them stay housed during the pandemic. The program may provide financial assistance for current rent due, rent arrears, future rent assistance, and deposit fees for new residence. If you are facing eviction or at risk of eviction, this program may be able to help your and your family remain in your home.	https://ci.lubbock.tx.us/departments/community-development/emergency-rent-assistance	Lubbock, Lubbock County	80% AMI or less, COVID Hardship, Proof of Residency (General), Current Lease, Unspecified		Unknown	W-9/Payee Information, Waive Late Fees, Eviction Restrictions During Covered Period, If lease expires during time covered by assistance, it must be extended	Unknown		City of Lubbock Community Development Department	Department of Housing/Community/Economic Development	$9,384,185.90	ERA Program - Treasury	Both	Both	6 months	6 months	MONTHLY: FMR		Self-Attestation Permitted	COVID Hardship, Income, Lease/Proof of Tenancy	Yes	Referred under the Tenant Eviction Diversion Program; Active/ at risk of eviction	Other	Unknown			Unknown		https://ci.lubbock.tx.us/departments/community-development	https://ci.lubbock.tx.us/storage/images/khv4fDUdHzVdGayfrtDNAIOp0OdLY2OZohAxtXIf.pdf	https://ci.lubbock.tx.us/storage/images/GNP9xYaoDKpoSC7CQR0EvXVsnJ2kCjWtSvf1k3P5.pdf	4/26/2021	Lubbock, Texas	33.5778631, -101.8551665
